_id,Measure,Race_Ethnicity,Estimate,State,Ratio
ObjectId("5ea70f4f0e75000020039918"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never explained things in a way they could understand, Medicare managed care,Hispanic,3.9,Oregon,101.6%
ObjectId("5ea70f4f0e75000020039919"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare managed care,Hispanic,5.6,Oregon,101.8%
ObjectId("5ea70f4f0e7500002003991a"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never showed respect for what they had to say, Medicare managed care,Hispanic,3.4,Oregon,103.0%
ObjectId("5ea70f4f0e7500002003991b"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Hispanic,34.6,Oregon,107.2%
ObjectId("5ea70f4f0e7500002003991c"),Home health care patients who had an emergency department visit without a hospitalization,Hispanic,6,Oregon,110.1%
ObjectId("5ea70f4f0e7500002003991d"),Long-stay nursing home patients experiencing one or more falls with major injury,Hispanic,0.9,Oregon,126.8%
ObjectId("5ea70f4f0e7500002003991e"),Long-stay nursing home residents have depressive symptoms,Hispanic,3,Oregon,160.0%
ObjectId("5ea70f4f0e7500002003991f"),Long-stay nursing home residents with moderate to severe pain,Hispanic,15.4,Oregon,228.5%
ObjectId("5ea70f4f0e75000020039920"),Short-stay home health patients who had drug education on all medications,NHPI,96.4,Oregon,
ObjectId("5ea70f4f0e75000020039921"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,11.4,Oregon,
ObjectId("5ea70f4f0e75000020039922"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare man,NHPI,4.3,Oregon,
ObjectId("5ea70f4f0e75000020039923"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare fee,NHPI,4.8,Oregon,
ObjectId("5ea70f4f0e75000020039924"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,55.2,Oregon,
ObjectId("5ea70f4f0e75000020039925"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,81.3,Oregon,
ObjectId("5ea70f4f0e75000020039926"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,81.9,Oregon,
ObjectId("5ea70f4f0e75000020039927"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,56.5,Oregon,
ObjectId("5ea70f4f0e75000020039928"),Short-stay nursing home patients with pressure ulcers that are new or worsened,White,0,Oregon,100%
ObjectId("5ea70f4f0e75000020039929"),Long-stay nursing home residents with physical restraints,White,0,Oregon,100%
ObjectId("5ea70f4f0e7500002003992a"),Long-stay nursing home residents whose  ability to move independently worsened,White,11.3,Oregon,18%
ObjectId("5ea70f4f0e7500002003992b"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,White,69,Oregon,2%
ObjectId("5ea70f4f0e7500002003992c"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,95.2,Oregon,1%
ObjectId("5ea70f4f0e7500002003992d"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,White,7.7,Oregon,1%
ObjectId("5ea70f4f0e7500002003992e"),Short-stay nursing home patients who had flu vaccination appropriately given,White,91.6,Oregon,1.4%
ObjectId("5ea70f4f0e7500002003992f"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,96.6,Oregon,1.4%
ObjectId("5ea70f4f0e75000020039930"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,White,92.9,Oregon,2.2%
ObjectId("5ea70f4f0e75000020039931"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,91.9,Oregon,3.5%
ObjectId("5ea70f4f0e75000020039932"),Home health care patients who stayed at home after an episode of home health care,White,74.2,Oregon,4.3%
ObjectId("5ea70f4f0e75000020039933"),Adults who reported that home health providers talk about pain in the last 2 months of care,White,87.3,Oregon,4.3%
ObjectId("5ea70f4f0e75000020039934"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,83.3,Oregon,5.6%
ObjectId("5ea70f4f0e75000020039935"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,White,75.4,Oregon,5.9%
ObjectId("5ea70f4f0e75000020039936"),Adults who reported being told what care and services they would get when they first started getting home health care,White,84.9,Oregon,7.0%
ObjectId("5ea70f4f0e75000020039937"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,85.7,Oregon,7.3%
ObjectId("5ea70f4f0e75000020039938"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,81,Oregon,7.9%
ObjectId("5ea70f4f0e75000020039939"),Long-stay nursing home residents whose need for help with daily activities increased,White,11.5,Oregon,8.3%
ObjectId("5ea70f4f0e7500002003993a"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,White,79.4,Oregon,8.5%
ObjectId("5ea70f4f0e7500002003993b"),Short-stay home health patients who had diabetic foot care and patient education,White,89.8,Oregon,8.9%
ObjectId("5ea70f4f0e7500002003993c"),Adults who reported a home health provider asking to see all the prescription and over-the-counter medicines they were taking, when they first started getting home health care,White,77.8,Oregon,9.0%
ObjectId("5ea70f4f0e7500002003993d"),Long-stay nursing home patients who were assessed and appropriately given the seasonal influenza vaccine,Black,83.5,Oregon,11.3%
ObjectId("5ea70f4f0e7500002003993e"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,Black,73,Oregon,12.3%
ObjectId("5ea70f4f0e7500002003993f"),Adults who reported getting the help or advice they needed when they contacted their home health providers in the last 2 months of care,Black,26.2,Oregon,13.9%
ObjectId("5ea70f4f0e75000020039940"),Home health patients who had pneumococcal polysaccharide vaccination,Black,73.1,Oregon,15.1%
ObjectId("5ea70f4f0e75000020039941"),Home health patients who had influenza vaccination during flu season,Black,69.1,Oregon,18.5%
ObjectId("5ea70f4f0e75000020039942"),Home health patients who had improvement in upper body dressing,Black,62.5,Oregon,19.2%
ObjectId("5ea70f4f0e75000020039943"),Home health care patients whose ability to walk or move around improved,Black,56.4,Oregon,21.1%
ObjectId("5ea70f4f0e75000020039944"),Home health care patients whose shortness of breath decreased,Black,60.2,Oregon,21.9%
ObjectId("5ea70f4f0e75000020039945"),Home health care patients whose pain when moving around decreased,Black,57.1,Oregon,22.6%
ObjectId("5ea70f4f0e75000020039946"),Home health care patients who had to be admitted to the hospital,Black,22.1,Oregon,24.6%
ObjectId("5ea70f4f0e75000020039947"),Home health care patients whose ability to get in and out of bed improved,Black,52.5,Oregon,25.3%
ObjectId("5ea70f4f0e75000020039948"),Adults who received a blood cholesterol measurement in the last 5 years,Black,61.3,Oregon,25.5%
ObjectId("5ea70f4f0e75000020039949"),Home health care patients whose bathing improved,Black,55.1,Oregon,26.9%
ObjectId("5ea70f4f0e7500002003994a"),Adult hospital patients who did not receive good communication about discharge information,Black,10.1,Oregon,30.8%
ObjectId("5ea70f4f0e7500002003994b"),Adults who reported getting the help or advice they needed the same day they contacted their home health providers,Black,15.1,Oregon,36.7%
ObjectId("5ea70f4f0e7500002003994c"),Home health care patients whose management of oral medications improved,Black,40.7,Oregon,38.3%
ObjectId("5ea70f4f0e7500002003994d"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,Black,20.6,Oregon,39.2%
ObjectId("5ea70f4f0e7500002003994e"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,Black,21.4,Oregon,40.4%
ObjectId("5ea70f4f0e7500002003994f"),Home health care patients who had an emergency department visit and then hospitalized,Black,19.4,Oregon,43.3%
ObjectId("5ea70f4f0e75000020039950"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,Hispanic,12.7,Oregon,57.0%
ObjectId("5ea70f4f0e75000020039951"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Hispanic,7,Oregon,116.0%
ObjectId("5ea70f4f0e75000020039952"),Home health care patients who had an emergency department visit without a hospitalization,Hispanic,7.2,Oregon,151.9%
ObjectId("5ea70f4f0e75000020039953"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Hispanic,42.5,Oregon,154.5%
ObjectId("5ea70f4f0e75000020039954"),Short-stay nursing home residents with moderate to severe pain,Hispanic,28.5,Oregon,163.4%
ObjectId("5ea70f4f0e75000020039955"),Long-stay nursing home residents with moderate to severe pain,Hispanic,13.6,Oregon,190.2%
ObjectId("5ea70f4f0e75000020039956"),Short-stay home health patients who had drug education on all medications,NHPI,95,Oregon,
ObjectId("5ea70f4f0e75000020039957"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,24,Oregon,
ObjectId("5ea70f4f0e75000020039958"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,82.5,Oregon,
ObjectId("5ea70f4f0e75000020039959"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,84.5,Oregon,
ObjectId("5ea70f4f0e7500002003995a"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,54.9,Oregon,
ObjectId("5ea70f4f0e7500002003995b"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,52.9,Oregon,
ObjectId("5ea70f4f0e7500002003995c"),Short-stay nursing home patients with pressure ulcers that are new or worsened,White,0,Oregon,100%
ObjectId("5ea70f4f0e7500002003995d"),Short-stay home health patients who had diabetic foot care and patient education,White,96.1,Oregon,2.5%
ObjectId("5ea70f4f0e7500002003995e"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,94.9,Oregon,3.1%
ObjectId("5ea70f4f0e7500002003995f"),Short-stay nursing home patients who had flu vaccination appropriately given,White,87.6,Oregon,5.7%
ObjectId("5ea70f4f0e75000020039960"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,88.9,Oregon,6.7%
ObjectId("5ea70f4f0e75000020039961"),Home health care patients who stayed at home after an episode of home health care,White,70.1,Oregon,9.5%
ObjectId("5ea70f4f0e75000020039962"),Home health care patients whose pain when moving around decreased,Black,65.1,Oregon,11.7%
ObjectId("5ea70f4f0e75000020039963"),Adults who received a blood cholesterol measurement in the last 5 years,Black,72.2,Oregon,12.2%
ObjectId("5ea70f4f0e75000020039964"),Home health patients who had influenza vaccination during flu season,Black,72.1,Oregon,15.0%
ObjectId("5ea70f4f0e75000020039965"),Home health care patients whose bathing improved,Black,63.6,Oregon,15.6%
ObjectId("5ea70f4f0e75000020039966"),Home health care patients whose shortness of breath decreased,Black,64.6,Oregon,16.1%
ObjectId("5ea70f4f0e75000020039967"),Home health patients who had improvement in upper body dressing,Black,63.7,Oregon,17.7%
ObjectId("5ea70f4f0e75000020039968"),Home health care patients whose ability to walk or move around improved,Black,58.7,Oregon,17.9%
ObjectId("5ea70f4f0e75000020039969"),Home health care patients whose ability to get in and out of bed improved,Black,57.1,Oregon,18.7%
ObjectId("5ea70f4f0e7500002003996a"),Home health patients who had pneumococcal polysaccharide vaccination,Black,67.8,Oregon,21.3%
ObjectId("5ea70f4f0e7500002003996b"),Home health care patients whose management of oral medications improved,Black,42,Oregon,36.3%
